date,temp_mean,city
2023-07-03,30.9,New Delhi
2023-07-04,30.8,New Delhi
2023-07-05,29.0,New Delhi
2023-07-06,29.0,New Delhi
2023-07-07,28.6,New Delhi
2023-07-08,27.4,New Delhi
2023-07-09,27.2,New Delhi
2023-07-10,27.7,New Delhi
2023-07-11,28.5,New Delhi
2023-07-12,28.6,New Delhi
2023-07-13,29.2,New Delhi
2023-07-14,28.5,New Delhi
2023-07-15,28.8,New Delhi
2023-07-16,28.7,New Delhi
2023-07-17,29.2,New Delhi
2023-07-18,28.2,New Delhi
2023-07-19,28.9,New Delhi
2023-07-20,29.9,New Delhi
2023-07-21,31.0,New Delhi
2023-07-22,30.5,New Delhi
2023-07-23,30.9,New Delhi
2023-07-24,30.0,New Delhi
2023-07-25,29.4,New Delhi
2023-07-26,27.2,New Delhi
2023-07-27,28.7,New Delhi
2023-07-28,28.3,New Delhi
2023-07-29,28.1,New Delhi
2023-07-30,29.0,New Delhi
2023-07-31,29.6,New Delhi
2023-08-01,30.3,New Delhi
2023-08-02,30.1,New Delhi
2023-08-03,29.5,New Delhi
2023-08-04,28.6,New Delhi
2023-08-05,29.7,New Delhi
2023-08-06,30.1,New Delhi
2023-08-07,29.8,New Delhi
2023-08-08,30.1,New Delhi
2023-08-09,30.5,New Delhi
2023-08-10,30.0,New Delhi
2023-08-11,30.7,New Delhi
2023-08-12,31.2,New Delhi
2023-08-13,31.0,New Delhi
2023-08-14,29.6,New Delhi
2023-08-15,30.0,New Delhi
2023-08-16,31.3,New Delhi
2023-08-17,32.3,New Delhi
2023-08-18,32.0,New Delhi
2023-08-19,30.7,New Delhi
2023-08-20,32.4,New Delhi
2023-08-21,32.4,New Delhi
2023-08-22,30.9,New Delhi
2023-08-23,28.0,New Delhi
2023-08-24,29.1,New Delhi
2023-08-25,29.9,New Delhi
2023-08-26,30.3,New Delhi
2023-08-27,30.5,New Delhi
2023-08-28,29.7,New Delhi
2023-08-29,30.9,New Delhi
2023-08-30,31.5,New Delhi
2023-08-31,31.9,New Delhi
2023-09-01,32.7,New Delhi
2023-09-02,32.6,New Delhi
2023-09-03,31.9,New Delhi
2023-09-04,31.8,New Delhi
2023-09-05,31.1,New Delhi
2023-09-06,31.5,New Delhi
2023-09-07,32.4,New Delhi
2023-09-08,30.8,New Delhi
2023-09-09,28.0,New Delhi
2023-09-10,26.4,New Delhi
2023-09-11,27.7,New Delhi
2023-09-12,28.8,New Delhi
2023-09-13,29.7,New Delhi
2023-09-14,29.3,New Delhi
2023-09-15,28.1,New Delhi
2023-09-16,28.5,New Delhi
2023-09-17,27.3,New Delhi
2023-09-18,27.9,New Delhi
2023-09-19,28.7,New Delhi
2023-09-20,29.5,New Delhi
2023-09-21,28.9,New Delhi
2023-09-22,29.3,New Delhi
2023-09-23,28.6,New Delhi
2023-09-24,27.9,New Delhi
2023-09-25,28.5,New Delhi
2023-09-26,28.8,New Delhi
2023-09-27,27.7,New Delhi
2023-09-28,26.5,New Delhi
2023-09-29,26.7,New Delhi
2023-09-30,27.7,New Delhi
2023-10-01,27.1,New Delhi
2023-10-02,26.4,New Delhi
2023-10-03,26.1,New Delhi
2023-10-04,26.2,New Delhi
2023-10-05,26.5,New Delhi
2023-10-06,27.2,New Delhi
2023-10-07,28.5,New Delhi
2023-10-08,29.7,New Delhi
2023-10-09,29.5,New Delhi
2023-10-10,28.4,New Delhi
2023-10-11,26.6,New Delhi
2023-10-12,25.9,New Delhi
2023-10-13,27.5,New Delhi
2023-10-14,28.2,New Delhi
2023-10-15,27.3,New Delhi
2023-10-16,24.4,New Delhi
2023-10-17,22.5,New Delhi
2023-10-18,22.7,New Delhi
2023-10-19,22.2,New Delhi
2023-10-20,22.7,New Delhi
2023-10-21,23.1,New Delhi
2023-10-22,23.5,New Delhi
2023-10-23,23.7,New Delhi
2023-10-24,23.6,New Delhi
2023-10-25,23.4,New Delhi
2023-10-26,23.1,New Delhi
2023-10-27,23.0,New Delhi
2023-10-28,23.8,New Delhi
2023-10-29,24.1,New Delhi
2023-10-30,24.3,New Delhi
2023-10-31,24.5,New Delhi
2023-11-01,24.2,New Delhi
2023-11-02,24.2,New Delhi
2023-11-03,22.7,New Delhi
2023-11-04,22.7,New Delhi
2023-11-05,22.7,New Delhi
2023-11-06,22.2,New Delhi
2023-11-07,22.5,New Delhi
2023-11-08,22.5,New Delhi
2023-11-09,22.6,New Delhi
2023-11-10,20.6,New Delhi
2023-11-11,19.3,New Delhi
2023-11-12,18.8,New Delhi
2023-11-13,19.0,New Delhi
2023-11-14,19.1,New Delhi
2023-11-15,18.5,New Delhi
2023-11-16,19.6,New Delhi
2023-11-17,20.4,New Delhi
2023-11-18,20.0,New Delhi
2023-11-19,20.0,New Delhi
2023-11-20,19.5,New Delhi
2023-11-21,18.7,New Delhi
2023-11-22,18.1,New Delhi
2023-11-23,17.8,New Delhi
2023-11-24,18.4,New Delhi
2023-11-25,18.5,New Delhi
2023-11-26,19.1,New Delhi
2023-11-27,18.5,New Delhi
2023-11-28,17.7,New Delhi
2023-11-29,18.8,New Delhi
2023-11-30,17.7,New Delhi
2023-12-01,18.6,New Delhi
2023-12-02,18.4,New Delhi
2023-12-03,18.1,New Delhi
2023-12-04,17.9,New Delhi
2023-12-05,16.7,New Delhi
2023-12-06,16.5,New Delhi
2023-12-07,16.7,New Delhi
2023-12-08,16.4,New Delhi
2023-12-09,15.7,New Delhi
2023-12-10,15.4,New Delhi
2023-12-11,15.1,New Delhi
2023-12-12,15.3,New Delhi
2023-12-13,15.6,New Delhi
2023-12-14,14.7,New Delhi
2023-12-15,14.1,New Delhi
2023-12-16,14.3,New Delhi
2023-12-17,15.0,New Delhi
2023-12-18,14.2,New Delhi
2023-12-19,14.0,New Delhi
2023-12-20,13.4,New Delhi
2023-12-21,13.8,New Delhi
2023-12-22,13.7,New Delhi
2023-12-23,16.2,New Delhi
2023-12-24,15.6,New Delhi
2023-12-25,15.3,New Delhi
2023-12-26,15.1,New Delhi
2023-12-27,14.4,New Delhi
2023-12-28,13.7,New Delhi
2023-12-29,13.0,New Delhi
2023-12-30,12.6,New Delhi
2023-12-31,12.7,New Delhi
